record_id,project_id,state_ut,district,sub_district,village,village_lgd_code,project_type,applicable_act,land_required_hectares,parcel_count,land_owner_count,affected_families,displaced_families,objections_count,hearings_count,court_case_count,compensation_assessed_inr,compensation_disbursed_inr,compensation_pending_inr,rr_assessed_inr,rr_disbursed_inr,land_record_digitization_rate,current_stage,estimated_duration_days,delay_risk_score,delayed_flag,data_provenance,synthetic_note
SYN-ACQ-01599,SYN-PROJ-01599,CHHATTISGARH,Gaurela-Pendra-Marwahi,Marwahi,Karhaniya,437543.0,Power Transmission,RFCTLARR Act 2013,32.12,86,84,22,8,3,1,1,191794400,69098100,122696300,3515600,2524700,0.9078,Notification,433,0.2518,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01600,SYN-PROJ-01600,CHHATTISGARH,Jashpur,Farsabahar,Abira,434144.0,National Highway,Railways Act 1989,54.2,37,169,81,15,44,17,4,363331700,219572500,143759200,38978600,29779100,0.7506,Proposal,675,0.5845,1,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01601,SYN-PROJ-01601,CHHATTISGARH,Surajpur,Odgi,Palkewra,432661.0,Irrigation,RFCTLARR Act 2013,17.28,105,56,14,14,10,8,1,139222400,108807100,30415200,12124900,10723300,0.6542,Notification,367,0.1165,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01602,SYN-PROJ-01602,CHHATTISGARH,Jashpur,Duldula,FOREST,51.0,Power Transmission,Railways Act 1989,58.93,197,143,1,1,12,7,2,169791700,105644300,64147400,776300,776300,0.6447,Award,445,0.3528,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01603,SYN-PROJ-01603,CHHATTISGARH,Raipur,Dharsiwa,Akoli-2 (Akoli),444725.0,Industrial Corridor,Other applicable statute,43.29,92,131,21,10,19,14,1,391825600,391825600,0,8478700,8478700,0.6822,Objection/Hearing,408,0.1443,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01604,SYN-PROJ-01604,CHHATTISGARH,Mahasamund,Saraipali,Damodarha,446013.0,Urban Infrastructure,National Highways Act 1956,45.79,52,162,28,28,38,24,4,453267400,404307100,48960300,23762300,23762300,0.6496,Compensation,429,0.1133,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01605,SYN-PROJ-01605,CHHATTISGARH,Kabeerdham,Bodla,Daldali,439235.0,Railway,Other applicable statute,10.82,129,27,4,4,3,2,0,85497300,41394100,44103200,3389400,2473100,0.8718,Possession,338,0.1799,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01606,SYN-PROJ-01606,CHHATTISGARH,Bijapur,Gangaloor,Gongla,450984.0,Irrigation,Other applicable statute,37.07,181,19,3,3,3,2,0,155867800,88183800,67684000,1942900,1942900,0.8509,Notification,500,0.1261,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01607,SYN-PROJ-01607,CHHATTISGARH,Uttar Bastar Kanker,Pakhanjur,Jaipur,448198.0,Industrial Corridor,RFCTLARR Act 2013,48.31,80,34,16,11,2,1,0,231596900,187634600,43962300,6945500,3990000,0.8225,Notification,270,0.0172,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01608,SYN-PROJ-01608,CHHATTISGARH,Gariyaband,Chhura,Boriajhar,445229.0,Railway,Other applicable statute,63.97,139,157,8,8,12,5,1,182514800,101154600,81360100,2709000,1431900,0.7451,Award,629,0.2831,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01609,SYN-PROJ-01609,CHHATTISGARH,Mungeli,Mungeli,Damapur,438128.0,Irrigation,RFCTLARR Act 2013,7.65,59,160,1,1,28,12,1,60678400,48864600,11813900,191300,191300,0.92,GIS Verification,299,0.0866,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01610,SYN-PROJ-01610,CHHATTISGARH,Jashpur,Sanna,FOREST,51.0,Irrigation,RFCTLARR Act 2013,1.89,181,114,24,9,8,5,0,41250300,35625900,5624400,15638400,14705400,0.9303,Scrutiny,257,0.0,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01611,SYN-PROJ-01611,CHHATTISGARH,Bilaspur,Sankari,Udela,438642.0,Power Transmission,Other applicable statute,13.87,72,86,4,4,4,3,0,103051900,59963900,43088000,2887800,1825700,0.736,Possession,396,0.149,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01612,SYN-PROJ-01612,CHHATTISGARH,Dakshin Bastar Dantewada,Barsur,FOREST,51.0,Industrial Corridor,RFCTLARR Act 2013,64.67,3,112,45,21,11,6,2,408125700,385525400,22600300,18690900,14257600,0.6916,Proposal,285,0.0,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01613,SYN-PROJ-01613,CHHATTISGARH,Khairagarh-Chhuikhadan-Gandai,Salhewara,Ankalkuwa,440080.0,Industrial Corridor,RFCTLARR Act 2013,3.48,115,170,31,8,7,2,0,55466600,55466600,0,20083700,10798100,0.5868,Compensation,232,0.0165,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01614,SYN-PROJ-01614,CHHATTISGARH,Bemetara,Thankhamariya,Tedhi,442244.0,Industrial Corridor,RFCTLARR Act 2013,38.18,28,150,30,29,30,16,5,337196200,198651100,138545100,15302500,11719500,0.7089,Compensation,673,0.4638,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01615,SYN-PROJ-01615,CHHATTISGARH,Kabeerdham,Pipariya,Mirmitti,439147.0,Irrigation,RFCTLARR Act 2013,61.98,39,7,3,3,1,0,0,562810300,562810300,0,750800,507000,0.9923,R&R,177,0.0,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01616,SYN-PROJ-01616,CHHATTISGARH,Sarangarh-Bilaigarh,Baramkela,Khairat,435804.0,Power Transmission,Railways Act 1989,61.11,29,8,3,3,4,1,0,286147600,229613500,56534100,2309800,2309800,0.7066,Compensation,508,0.3868,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01617,SYN-PROJ-01617,CHHATTISGARH,Rajnandgaon,Chhuriya,Fafamar,440960.0,Railway,Other applicable statute,52.43,68,174,59,19,39,25,1,335240000,335240000,0,25441700,23242800,0.628,Compensation,450,0.2452,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01618,SYN-PROJ-01618,CHHATTISGARH,Balod,Arjunda,Kandul,442826.0,Industrial Corridor,Other applicable statute,65.84,199,21,8,5,7,4,0,296094500,296094500,0,2970700,1503400,0.8595,Completed,258,0.088,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01619,SYN-PROJ-01619,CHHATTISGARH,Kabeerdham,Rengakharkala,Jharpat,439451.0,Urban Infrastructure,Railways Act 1989,48.81,95,123,48,30,21,12,2,403217800,403217800,0,12019300,8303100,0.6433,Possession,450,0.2864,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01620,SYN-PROJ-01620,CHHATTISGARH,Mahasamund,Komakhan,Dongargaon,446532.0,Power Transmission,Railways Act 1989,50.99,13,64,15,15,7,4,1,457725300,341365300,116360100,8623000,3832100,0.6843,Proposal,146,0.1012,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01621,SYN-PROJ-01621,CHHATTISGARH,Balod,Arjunda,Matewa,442791.0,Irrigation,Railways Act 1989,20.53,167,62,24,15,0,0,0,162334800,80600200,81734600,16480800,12558300,0.7249,Compensation,540,0.3336,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01622,SYN-PROJ-01622,CHHATTISGARH,Raipur,Mandir Hasoud,Seoni-1 (Seoni),444531.0,Industrial Corridor,Other applicable statute,47.0,177,109,18,18,22,17,1,250024100,189650800,60373300,5261900,4007400,0.9875,Proposal,416,0.0527,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01623,SYN-PROJ-01623,CHHATTISGARH,Rajnandgaon,Dongargaon,Kirgi,441168.0,Industrial Corridor,Other applicable statute,59.95,171,109,18,18,25,19,2,236571100,188433500,48137600,13194100,3902200,0.8271,Completed,121,0.0357,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01624,SYN-PROJ-01624,CHHATTISGARH,Narayanpur,Narayanpur,Matawand Bagbeda,449705.0,Industrial Corridor,National Highways Act 1956,54.86,188,143,1,1,9,7,1,294258200,280341100,13917100,265200,265200,0.9989,Award,141,0.0229,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01625,SYN-PROJ-01625,CHHATTISGARH,Surguja,Ambikapur,Rajpuri Khurd,432939.0,Railway,Other applicable statute,36.4,212,65,16,16,12,8,3,78601200,72183700,6417500,14041100,10272100,0.9681,Completed,435,0.2862,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01626,SYN-PROJ-01626,CHHATTISGARH,Jashpur,Kunkuri,Charaimara,434033.0,Power Transmission,RFCTLARR Act 2013,57.29,16,177,49,7,41,38,0,356210700,276761400,79449300,26078300,24721300,0.8804,Completed,313,0.0571,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01627,SYN-PROJ-01627,CHHATTISGARH,Khairagarh-Chhuikhadan-Gandai,Salhewara,Rajawar,440058.0,Urban Infrastructure,RFCTLARR Act 2013,70.98,24,86,32,22,3,2,0,581855500,433806900,148048500,16924900,13876100,0.7563,Compensation,585,0.2486,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01628,SYN-PROJ-01628,CHHATTISGARH,Khairagarh-Chhuikhadan-Gandai,Khairagarh,Bharatpur,440321.0,Power Transmission,Railways Act 1989,54.13,197,64,12,12,6,4,0,446193200,362240500,83952700,5719900,5118300,0.992,Completed,229,0.0955,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01629,SYN-PROJ-01629,CHHATTISGARH,Uttar Bastar Kanker,Pakhanjur,Gondahoor,448201.0,Irrigation,RFCTLARR Act 2013,28.7,142,66,25,21,5,4,0,85339700,60039000,25300700,14616300,9765200,0.7059,Notification,612,0.3154,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01630,SYN-PROJ-01630,CHHATTISGARH,Balrampur-Ramanujganj,Balrampur,Kapildevpur,431955.0,National Highway,Other applicable statute,41.85,189,29,9,3,4,1,1,236001300,159554400,76446900,6444100,5585800,0.5592,Proposal,407,0.2001,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01631,SYN-PROJ-01631,CHHATTISGARH,Bijapur,Bhopalpattnam,Arkipalli,450709.0,Railway,Railways Act 1989,58.34,198,134,8,8,25,17,1,472760900,413914100,58846900,3744900,3744900,0.7629,Completed,592,0.3262,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01632,SYN-PROJ-01632,CHHATTISGARH,Jashpur,Bagicha,Jhinki,433677.0,Urban Infrastructure,RFCTLARR Act 2013,71.08,59,135,10,7,8,6,1,670704800,459410900,211293900,8303900,7658000,0.6063,Scrutiny,300,0.089,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01633,SYN-PROJ-01633,CHHATTISGARH,Korea,Baikunthpur,Dongripara,431395.0,Urban Infrastructure,Other applicable statute,54.04,5,97,35,10,5,3,1,389014100,193825100,195189000,17861600,15478700,0.8522,R&R,636,0.3236,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01634,SYN-PROJ-01634,CHHATTISGARH,Janjgir-Champa,Akaltara,Pondidalha,436599.0,National Highway,National Highways Act 1956,19.58,62,20,11,11,0,0,0,181519200,150246900,31272300,4875600,4436000,0.5501,Notification,427,0.2507,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01635,SYN-PROJ-01635,CHHATTISGARH,Mahasamund,Mahasamund,Paraswani,446248.0,Irrigation,Railways Act 1989,50.63,109,163,38,1,24,19,1,320422000,193903100,126518800,28848900,11762100,0.8099,Award,377,0.2608,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01636,SYN-PROJ-01636,CHHATTISGARH,Korba,Hardibazar,Rangole,436230.0,Industrial Corridor,Other applicable statute,27.9,215,61,5,1,5,4,0,132533500,86642300,45891200,965000,672900,0.7264,Notification,502,0.2479,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01637,SYN-PROJ-01637,CHHATTISGARH,Balrampur-Ramanujganj,Chalgali,Jamai,432165.0,Urban Infrastructure,Railways Act 1989,43.55,160,169,10,0,21,17,3,378820500,251555800,127264700,2297500,1721700,0.8475,Possession,330,0.213,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01638,SYN-PROJ-01638,CHHATTISGARH,Bemetara,Saja,Somai Khurd,442086.0,Power Transmission,Railways Act 1989,58.38,7,138,65,11,22,14,2,170673400,81109100,89564300,28426900,26089000,0.7752,Compensation,317,0.1585,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01639,SYN-PROJ-01639,CHHATTISGARH,Narayanpur,Kohkameta,Nednar,449946.0,Urban Infrastructure,Other applicable statute,40.57,151,47,7,7,16,7,1,394437100,211468500,182968600,1594300,651600,0.6079,Completed,466,0.1986,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01640,SYN-PROJ-01640,CHHATTISGARH,Mungeli,Pathariya,Bhatgaon,438358.0,Irrigation,Other applicable statute,12.56,155,166,1,1,24,19,0,107686600,71755500,35931100,282900,191000,0.6522,R&R,697,0.3074,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01641,SYN-PROJ-01641,CHHATTISGARH,Raigarh,Tamnar,Jharna,434829.0,Power Transmission,Other applicable statute,61.72,12,32,7,1,2,1,0,372102000,278877600,93224400,5732600,3942500,0.5812,Objection/Hearing,308,0.0,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01642,SYN-PROJ-01642,CHHATTISGARH,Narayanpur,Orchha,Thulthuli,450038.0,Irrigation,RFCTLARR Act 2013,23.25,61,126,42,27,26,18,1,147870500,111063000,36807500,25474100,19048300,0.558,Scrutiny,782,0.4725,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01643,SYN-PROJ-01643,CHHATTISGARH,Sarangarh-Bilaigarh,Sariya,Rajpur,435615.0,Power Transmission,RFCTLARR Act 2013,29.35,95,175,56,2,38,17,1,284654200,172997000,111657200,39210500,39210500,0.8687,Scrutiny,431,0.2122,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01644,SYN-PROJ-01644,CHHATTISGARH,Korea,Baikunthpur,Jharnapara,431443.0,Irrigation,Other applicable statute,1.13,181,66,33,33,4,3,0,23134100,15383400,7750700,11053800,9415200,0.9918,Completed,74,0.0291,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01645,SYN-PROJ-01645,CHHATTISGARH,Balod,Daundi,Junwani,443252.0,National Highway,National Highways Act 1956,40.84,100,108,29,29,5,2,0,110013300,83335600,26677700,8851200,4771700,0.9164,Compensation,192,0.0,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01646,SYN-PROJ-01646,CHHATTISGARH,Balrampur-Ramanujganj,Balrampur,FOREST,51.0,Urban Infrastructure,National Highways Act 1956,0.73,208,32,13,13,7,3,1,7397900,5719100,1678800,5863200,2882600,0.5666,Notification,453,0.4713,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01647,SYN-PROJ-01647,CHHATTISGARH,Kondagaon,BADERAJPUR,Khalari,448608.0,Railway,Other applicable statute,3.74,216,152,26,21,51,40,1,45279000,39518200,5760800,8740600,4105700,0.6064,Possession,659,0.237,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
SYN-ACQ-01648,SYN-PROJ-01648,CHHATTISGARH,Bastar,Jagdalpur,MACHKOT R.F.,51.0,Irrigation,Railways Act 1989,6.42,106,108,52,4,26,11,0,28854300,22525500,6328800,38744900,38744900,0.6846,Completed,447,0.2117,0,SYNTHETIC_DEMO,Prototype-only synthetic acquisition record linked to a real Survey of India village boundary; not a government acquisition record.
